,Upvotes,Tags,Setup,Punchline,Joke,Setup-Profanity,Punchline-Profanity,Profanity,Max-Profanity,Profanity-Tag
5000,31,,What did the leper say to the prostitute?,Keep the tip.,What did the leper say to the prostitute? Keep the tip.,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
5441,27,,What did the leper say to the prostitute?,Keep the tip.,What did the leper say to the prostitute? Keep the tip.,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
7299,16,,What did the leper say to the prostitute?,Keep the tip.,What did the leper say to the prostitute? Keep the tip.,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
7584,15,,What did the leper say to the prostitute?,Keep the tip.,What did the leper say to the prostitute? Keep the tip.,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
7920,14,,What did the leper say to the prostitute?,Keep the tip.,What did the leper say to the prostitute? Keep the tip.,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
7921,14,,What did the leper say to the prostitute?,Keep the tip.,What did the leper say to the prostitute? Keep the tip.,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
8210,13,,What did the leper say to the prostitute?,Keep the tip.,What did the leper say to the prostitute? Keep the tip.,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
8211,13,,What did the leper say to the prostitute?,Keep the tip.,What did the leper say to the prostitute? Keep the tip.,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
8570,12,,What did the leper say to the prostitute?,Keep the tip.,What did the leper say to the prostitute? Keep the tip.,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
8996,11,,What did the leper say to the prostitute?,Keep the tip.,What did the leper say to the prostitute? Keep the tip.,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
9394,10,,What did the leper say to the prostitute?,Keep the tip.,What did the leper say to the prostitute? Keep the tip.,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
10444,8,,What did the leper say to the prostitute?,Keep the tip.,What did the leper say to the prostitute? Keep the tip.,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
11978,6,,What did the leper say to the prostitute?,Keep the tip.,What did the leper say to the prostitute? Keep the tip.,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
13015,5,,What did the leper say to the prostitute?,Keep the tip.,What did the leper say to the prostitute? Keep the tip.,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
14244,4,,What did the leper say to the prostitute?,Keep the tip.,What did the leper say to the prostitute? Keep the tip.,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
14246,4,,What did the leper say to the prostitute?,Keep the tip.,What did the leper say to the prostitute? Keep the tip.,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
17988,2,,What did the leper say to the prostitute?,Keep the tip.,What did the leper say to the prostitute? Keep the tip.,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
26481,0,,What did the leper say to the prostitute?,Keep the tip.,What did the leper say to the prostitute? Keep the tip.,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
26484,0,,What did the leper say to the prostitute?,Keep the tip.,What did the leper say to the prostitute? Keep the tip.,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
7585,15,,What did the leper say to the prostitute?,Keep the tip!,What did the leper say to the prostitute? Keep the tip!,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
17985,2,,What did the leper say to the prostitute?,Keep the tip!,What did the leper say to the prostitute? Keep the tip!,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
17987,2,,What did the leper say to the prostitute?,Keep the tip!,What did the leper say to the prostitute? Keep the tip!,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
26477,0,,What did the leper say to the prostitute?,Keep the tip!,What did the leper say to the prostitute? Keep the tip!,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
3354,58,,What did the leper say to the prostitute?,Keep the tip,What did the leper say to the prostitute? Keep the tip,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
6265,21,,What did the leper say to the prostitute?,Keep the tip,What did the leper say to the prostitute? Keep the tip,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
6424,20,,What did the leper say to the prostitute?,Keep the tip,What did the leper say to the prostitute? Keep the tip,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
7298,16,,What did the leper say to the prostitute?,Keep the tip,What did the leper say to the prostitute? Keep the tip,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
8572,12,,What did the leper say to the prostitute?,Keep the tip,What did the leper say to the prostitute? Keep the tip,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
9887,9,,What did the leper say to the prostitute?,Keep the tip,What did the leper say to the prostitute? Keep the tip,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
10442,8,,What did the leper say to the prostitute?,Keep the tip,What did the leper say to the prostitute? Keep the tip,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
11977,6,,What did the leper say to the prostitute?,Keep the tip,What did the leper say to the prostitute? Keep the tip,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
13016,5,,What did the leper say to the prostitute?,Keep the tip,What did the leper say to the prostitute? Keep the tip,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
15879,3,,What did the leper say to the prostitute?,Keep the tip,What did the leper say to the prostitute? Keep the tip,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
17986,2,,What did the leper say to the prostitute?,Keep the tip,What did the leper say to the prostitute? Keep the tip,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
20870,1,,What did the leper say to the prostitute?,Keep the tip,What did the leper say to the prostitute? Keep the tip,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
26479,0,,What did the leper say to the prostitute?,Keep the tip,What did the leper say to the prostitute? Keep the tip,0.632936636814647,0.010381360336731234,0.27058924896028935,0.632936636814647,setup
7036,17,,What did the leper say to the hooker?,Keep the tip.,What did the leper say to the hooker? Keep the tip.,0.020721262505197017,0.010381360336731234,0.009297330786561421,0.020721262505197017,setup
15875,3,,What did the leper say to the hooker?,Keep the tip.,What did the leper say to the hooker? Keep the tip.,0.020721262505197017,0.010381360336731234,0.009297330786561421,0.020721262505197017,setup
10440,8,,What did the hurricane say to the coconut palm tree?,"Hold on to your nuts, this is no ordinary blow job!","What did the hurricane say to the coconut palm tree? Hold on to your nuts, this is no ordinary blow job!",0.029544417959642688,0.7255373868109267,0.42847636086467256,0.7255373868109267,punchline
17970,2,,What did the hurricane say to the coconut palm tree?,"Hold on to your nuts, this is no ordinary blow job!","What did the hurricane say to the coconut palm tree? Hold on to your nuts, this is no ordinary blow job!",0.029544417959642688,0.7255373868109267,0.42847636086467256,0.7255373868109267,punchline
17958,2,,What did the farmer say when he lost his tractor?,Where's my tractor?,What did the farmer say when he lost his tractor? Where's my tractor?,0.03931048945928854,0.0363997148316473,0.03931048945928854,0.03931048945928854,full
17959,2,,What did the farmer say when he lost his tractor?,Where's my tractor?,What did the farmer say when he lost his tractor? Where's my tractor?,0.03931048945928854,0.0363997148316473,0.03931048945928854,0.03931048945928854,full
17960,2,,What did the farmer say when he lost his tractor?,Where's my tractor?,What did the farmer say when he lost his tractor? Where's my tractor?,0.03931048945928854,0.0363997148316473,0.03931048945928854,0.03931048945928854,full
26406,0,,What did the farmer say when he lost his tractor?,Where's my tractor?,What did the farmer say when he lost his tractor? Where's my tractor?,0.03931048945928854,0.0363997148316473,0.03931048945928854,0.03931048945928854,full
4340,39,,What did the baby corn say to the momma corn?,Where's pop corn?,What did the baby corn say to the momma corn? Where's pop corn?,0.228802859993739,0.04513993440868837,0.15265123953995566,0.228802859993739,setup
7030,17,,What did the baby corn say to the momma corn?,Where's pop corn?,What did the baby corn say to the momma corn? Where's pop corn?,0.228802859993739,0.04513993440868837,0.15265123953995566,0.228802859993739,setup
9890,9,,What did the Pope say to the hot atheist girl?,Shake that blasphemy,What did the Pope say to the hot atheist girl? Shake that blasphemy,0.10011434641850485,0.054421556926540514,0.10689782259633643,0.10689782259633643,full
26548,0,,What did the Pope say to the hot atheist girl?,Shake that blasphemy,What did the Pope say to the hot atheist girl? Shake that blasphemy,0.10011434641850485,0.054421556926540514,0.10689782259633643,0.10689782259633643,full
5552,26,,What did the Mexican say when two houses fell on him?,Get off me homes.,What did the Mexican say when two houses fell on him? Get off me homes.,0.09723166799280653,0.04706566023978115,0.09219109961865592,0.09723166799280653,setup
7922,14,,What did the Mexican say when two houses fell on him?,Get off me homes.,What did the Mexican say when two houses fell on him? Get off me homes.,0.09723166799280653,0.04706566023978115,0.09219109961865592,0.09723166799280653,setup
26490,0,,What did the Los Angeles Lakers finish on tuesday?,Kim Kardashian's face.,What did the Los Angeles Lakers finish on tuesday? Kim Kardashian's face.,0.3588813748491041,0.17305555664679237,0.4503963130266119,0.4503963130266119,full
26491,0,,What did the Los Angeles Lakers finish on tuesday?,Kim Kardashian's face.,What did the Los Angeles Lakers finish on tuesday? Kim Kardashian's face.,0.3588813748491041,0.17305555664679237,0.4503963130266119,0.4503963130266119,full
7580,15,,What did the Buddhist say to the hot dog vendor?,Make me one with everything.,What did the Buddhist say to the hot dog vendor? Make me one with everything.,0.08744691480939902,0.0465512924518655,0.09026356046158132,0.09026356046158132,full
11089,7,,What did the Buddhist say to the hot dog vendor?,Make me one with everything.,What did the Buddhist say to the hot dog vendor? Make me one with everything.,0.08744691480939902,0.0465512924518655,0.09026356046158132,0.09026356046158132,full
26337,0,,What did the Buddhist say to the hot dog vendor?,Make me one with everything.,What did the Buddhist say to the hot dog vendor? Make me one with everything.,0.08744691480939902,0.0465512924518655,0.09026356046158132,0.09026356046158132,full
8557,12,,What did Cinderella say when she got to the ball?,"Nothing, she just gagged a little.","What did Cinderella say when she got to the ball? Nothing, she just gagged a little.",0.08108798288090248,0.20663829547762907,0.16310154794785586,0.20663829547762907,punchline
9869,9,,What did Cinderella say when she got to the ball?,"Nothing, she just gagged a little.","What did Cinderella say when she got to the ball? Nothing, she just gagged a little.",0.08108798288090248,0.20663829547762907,0.16310154794785586,0.20663829547762907,punchline
12980,5,,What did Batman say to Robin before they got in the car?,Get in the car,What did Batman say to Robin before they got in the car? Get in the car,0.056598345787395365,0.06691958580204908,0.06315153184239815,0.06691958580204908,punchline
15820,3,,What did Batman say to Robin before they got in the car?,Get in the car,What did Batman say to Robin before they got in the car? Get in the car,0.056598345787395365,0.06691958580204908,0.06315153184239815,0.06691958580204908,punchline
15809,3,,What are the three rings of marriage?,"The engagement ring, the wedding ring and the suffering.","What are the three rings of marriage? The engagement ring, the wedding ring and the suffering.",0.003606487591479757,0.00949773635984789,0.003423347103385666,0.00949773635984789,punchline
20742,1,,What are the three rings of marriage?,"The engagement ring, the wedding ring and the suffering.","What are the three rings of marriage? The engagement ring, the wedding ring and the suffering.",0.003606487591479757,0.00949773635984789,0.003423347103385666,0.00949773635984789,punchline
3698,50,,What are Mario's overalls made of?,denimdenimdenim,What are Mario's overalls made of? denimdenimdenim,0.029770297980620707,0.0363997148316473,0.029770297980620707,0.0363997148316473,punchline
14188,4,,What are Mario's overalls made of?,denimdenimdenim,What are Mario's overalls made of? denimdenimdenim,0.029770297980620707,0.0363997148316473,0.029770297980620707,0.0363997148316473,punchline
4145,42,,What animal has five legs?,A pitbull returning from a playground.,What animal has five legs? A pitbull returning from a playground.,0.08961182175139884,0.02341796523589613,0.050057734746282743,0.08961182175139884,setup
7023,17,,What animal has five legs?,A pitbull returning from a playground.,What animal has five legs? A pitbull returning from a playground.,0.08961182175139884,0.02341796523589613,0.050057734746282743,0.08961182175139884,setup
25863,0,,Is your refrigerator running?,Well you better go catch it!,Is your refrigerator running? Well you better go catch it!,0.021912990642313723,0.062347279129692935,0.03752278492683019,0.062347279129692935,punchline
25864,0,,Is your refrigerator running?,Well you better go catch it!,Is your refrigerator running? Well you better go catch it!,0.021912990642313723,0.062347279129692935,0.03752278492683019,0.062347279129692935,punchline
6599,19,,Is it solipsistic in here?,Or is it just me?,Is it solipsistic in here? Or is it just me?,0.0363997148316473,0.03388845988043242,0.03388845988043242,0.0363997148316473,setup
11930,6,,Is it solipsistic in here?,Or is it just me?,Is it solipsistic in here? Or is it just me?,0.0363997148316473,0.03388845988043242,0.03388845988043242,0.0363997148316473,setup
20660,1,,How was copper wire invented?,Two Jews found the same penny.,How was copper wire invented? Two Jews found the same penny.,0.0577829823901615,0.11181708668620757,0.09683298663509579,0.11181708668620757,punchline
20661,1,,How was copper wire invented?,Two Jews found the same penny.,How was copper wire invented? Two Jews found the same penny.,0.0577829823901615,0.11181708668620757,0.09683298663509579,0.11181708668620757,punchline
3225,61,,How much room is needed for fungi to grow?,As mushroom as possible.,How much room is needed for fungi to grow? As mushroom as possible.,0.29739774417788384,0.021133386532495413,0.21182318419421584,0.29739774417788384,setup
7284,16,,How much room is needed for fungi to grow?,As mushroom as possible.,How much room is needed for fungi to grow? As mushroom as possible.,0.29739774417788384,0.021133386532495413,0.21182318419421584,0.29739774417788384,setup
17823,2,,How much room is needed for fungi to grow?,As mushroom as possible.,How much room is needed for fungi to grow? As mushroom as possible.,0.29739774417788384,0.021133386532495413,0.21182318419421584,0.29739774417788384,setup
959,319,,How much room is needed for fungi to grow?,As mushroom as possible,How much room is needed for fungi to grow? As mushroom as possible,0.29739774417788384,0.021133386532495413,0.21182318419421584,0.29739774417788384,setup
1052,282,,How much room is needed for fungi to grow?,As mushroom as possible,How much room is needed for fungi to grow? As mushroom as possible,0.29739774417788384,0.021133386532495413,0.21182318419421584,0.29739774417788384,setup
1861,132,,How much room is needed for fungi to grow?,As mushroom as possible,How much room is needed for fungi to grow? As mushroom as possible,0.29739774417788384,0.021133386532495413,0.21182318419421584,0.29739774417788384,setup
1102,263,,How much does it cost a pirate to get his ear pierced?,A buccaneer.,How much does it cost a pirate to get his ear pierced? A buccaneer.,0.03944166739473832,0.0363997148316473,0.03944166739473832,0.03944166739473832,full
25730,0,,How much does it cost a pirate to get his ear pierced?,A buccaneer.,How much does it cost a pirate to get his ear pierced? A buccaneer.,0.03944166739473832,0.0363997148316473,0.03944166739473832,0.03944166739473832,full
5934,23,,How much does a hipster weigh?,An instagram.,How much does a hipster weigh? An instagram.,0.014699987446902485,0.11221933649761526,0.04130877187403028,0.11221933649761526,punchline
9362,10,,How much does a hipster weigh?,An instagram.,How much does a hipster weigh? An instagram.,0.014699987446902485,0.11221933649761526,0.04130877187403028,0.11221933649761526,punchline
1285,211,,How much does a hipster weigh?,An instagram,How much does a hipster weigh? An instagram,0.014699987446902485,0.11221933649761526,0.04130877187403028,0.11221933649761526,punchline
20647,1,,How much does a hipster weigh?,An instagram,How much does a hipster weigh? An instagram,0.014699987446902485,0.11221933649761526,0.04130877187403028,0.11221933649761526,punchline
11926,6,,How much does a hipster weigh?,An Instagram.,How much does a hipster weigh? An Instagram.,0.014699987446902485,0.11221933649761526,0.04130877187403028,0.11221933649761526,punchline
17819,2,,How much does a hipster weigh?,An Instagram.,How much does a hipster weigh? An Instagram.,0.014699987446902485,0.11221933649761526,0.04130877187403028,0.11221933649761526,punchline
11923,6,,How many tickles does it take to make an octopus laugh?,Ten-tickles.,How many tickles does it take to make an octopus laugh? Ten-tickles.,0.09087492726073514,0.0363997148316473,0.09087492726073514,0.09087492726073514,full
12937,5,,How many tickles does it take to make an octopus laugh?,Ten-tickles.,How many tickles does it take to make an octopus laugh? Ten-tickles.,0.09087492726073514,0.0363997148316473,0.09087492726073514,0.09087492726073514,full
6090,22,,How many tickles does it take to make an octopus laugh?,Ten tickles.,How many tickles does it take to make an octopus laugh? Ten tickles.,0.09087492726073514,0.0363997148316473,0.09087492726073514,0.09087492726073514,full
7283,16,,How many tickles does it take to make an octopus laugh?,Ten tickles.,How many tickles does it take to make an octopus laugh? Ten tickles.,0.09087492726073514,0.0363997148316473,0.09087492726073514,0.09087492726073514,full
8548,12,,How many tickles does it take to make an octopus laugh?,Ten tickles.,How many tickles does it take to make an octopus laugh? Ten tickles.,0.09087492726073514,0.0363997148316473,0.09087492726073514,0.09087492726073514,full
14159,4,,How many tickles does it take to make an octopus laugh?,Ten tickles.,How many tickles does it take to make an octopus laugh? Ten tickles.,0.09087492726073514,0.0363997148316473,0.09087492726073514,0.09087492726073514,full
20636,1,,How many tickles does it take to make an octopus laugh?,Ten tickles.,How many tickles does it take to make an octopus laugh? Ten tickles.,0.09087492726073514,0.0363997148316473,0.09087492726073514,0.09087492726073514,full
25702,0,,How many tickles does it take to make an octopus laugh?,Ten tickles.,How many tickles does it take to make an octopus laugh? Ten tickles.,0.09087492726073514,0.0363997148316473,0.09087492726073514,0.09087492726073514,full
3893,46,,How many surrealists does it take to change a lightbulb?,To get to the other side.,How many surrealists does it take to change a lightbulb? To get to the other side.,0.030082647499164127,0.0363997148316473,0.030082647499164127,0.0363997148316473,punchline
10408,8,,How many surrealists does it take to change a lightbulb?,To get to the other side.,How many surrealists does it take to change a lightbulb? To get to the other side.,0.030082647499164127,0.0363997148316473,0.030082647499164127,0.0363997148316473,punchline
454,15454,,How many super saiyans does it take to change a light bulb?,"Find out next time, on Dragon Ball Z!","How many super saiyans does it take to change a light bulb? Find out next time, on Dragon Ball Z!",0.00522151635471218,0.01504209952060968,0.0048911901307526415,0.01504209952060968,punchline
456,8265,,How many super saiyans does it take to change a light bulb?,"Find out next time, on Dragon Ball Z!","How many super saiyans does it take to change a light bulb? Find out next time, on Dragon Ball Z!",0.00522151635471218,0.01504209952060968,0.0048911901307526415,0.01504209952060968,punchline
3838,47,,How many super saiyans does it take to change a light bulb?,"Find out next time, on Dragon Ball Z!","How many super saiyans does it take to change a light bulb? Find out next time, on Dragon Ball Z!",0.00522151635471218,0.01504209952060968,0.0048911901307526415,0.01504209952060968,punchline
8966,11,,How many super saiyans does it take to change a light bulb?,"Find out next time, on Dragon Ball Z!","How many super saiyans does it take to change a light bulb? Find out next time, on Dragon Ball Z!",0.00522151635471218,0.01504209952060968,0.0048911901307526415,0.01504209952060968,punchline
20634,1,,How many super saiyans does it take to change a light bulb?,"Find out next time, on Dragon Ball Z!","How many super saiyans does it take to change a light bulb? Find out next time, on Dragon Ball Z!",0.00522151635471218,0.01504209952060968,0.0048911901307526415,0.01504209952060968,punchline
25628,0,,How many karma whores does it take to change a lightbulb?,"When this gets 500 upvotes, I'll tell you the answer.","How many karma whores does it take to change a lightbulb? When this gets 500 upvotes, I'll tell you the answer.",0.4009945986375831,0.06703890473795845,0.3220955962405438,0.4009945986375831,setup
25631,0,,How many karma whores does it take to change a lightbulb?,"When this gets 500 upvotes, I'll tell you the answer.","How many karma whores does it take to change a lightbulb? When this gets 500 upvotes, I'll tell you the answer.",0.4009945986375831,0.06703890473795845,0.3220955962405438,0.4009945986375831,setup
1835,135,,How many feminists does it take to screw in a light bulb?,That's not funny.,How many feminists does it take to screw in a light bulb? That's not funny.,0.411138872104177,0.05363872144727623,0.3913792312602973,0.411138872104177,setup
25591,0,,How many feminists does it take to screw in a light bulb?,That's not funny.,How many feminists does it take to screw in a light bulb? That's not funny.,0.411138872104177,0.05363872144727623,0.3913792312602973,0.411138872104177,setup
4208,41,,How many feminists does it take to change a lightbulb?,That's not funny.,How many feminists does it take to change a lightbulb? That's not funny.,0.13307242445013856,0.05363872144727623,0.13347335057991677,0.13347335057991677,full
14147,4,,How many feminists does it take to change a lightbulb?,That's not funny.,How many feminists does it take to change a lightbulb? That's not funny.,0.13307242445013856,0.05363872144727623,0.13347335057991677,0.13347335057991677,full
6593,19,,How many feminists does it take to change a light bulb?,That's not funny.,How many feminists does it take to change a light bulb? That's not funny.,0.0513108058628559,0.05363872144727623,0.05758411099083507,0.05758411099083507,full
15745,3,,How many feminists does it take to change a light bulb?,That's not funny.,How many feminists does it take to change a light bulb? That's not funny.,0.0513108058628559,0.05363872144727623,0.05758411099083507,0.05758411099083507,full
5929,23,,How many feminists does it take to change a light bulb?,"Don't be silly, feminists can't change anything!","How many feminists does it take to change a light bulb? Don't be silly, feminists can't change anything!",0.0513108058628559,0.5598156251888584,0.251053677091036,0.5598156251888584,punchline
25584,0,,How many feminists does it take to change a light bulb?,"Don't be silly, feminists can't change anything!","How many feminists does it take to change a light bulb? Don't be silly, feminists can't change anything!",0.0513108058628559,0.5598156251888584,0.251053677091036,0.5598156251888584,punchline
15740,3,,How many cops does it take to change a lightbulb?,"None, they just beat the room for being black.","How many cops does it take to change a lightbulb? None, they just beat the room for being black.",0.027481053355175783,0.23611416605741872,0.12505547058955652,0.23611416605741872,punchline
20604,1,,How many cops does it take to change a lightbulb?,"None, they just beat the room for being black.","How many cops does it take to change a lightbulb? None, they just beat the room for being black.",0.027481053355175783,0.23611416605741872,0.12505547058955652,0.23611416605741872,punchline
1018,294,,How many cops does it take to change a light bulb?,"None, they just beat the room for being black.","How many cops does it take to change a light bulb? None, they just beat the room for being black.",0.011410298500079644,0.23611416605741872,0.06252312750633252,0.23611416605741872,punchline
6781,18,,How many cops does it take to change a light bulb?,"None, they just beat the room for being black.","How many cops does it take to change a light bulb? None, they just beat the room for being black.",0.011410298500079644,0.23611416605741872,0.06252312750633252,0.23611416605741872,punchline
5214,29,,How many cops does it need to change a light bulb?,"None, they just beat the room for being black.","How many cops does it need to change a light bulb? None, they just beat the room for being black.",0.010120509497428253,0.23611416605741872,0.05463660209079395,0.23611416605741872,punchline
25562,0,,How many cops does it need to change a light bulb?,"None, they just beat the room for being black.","How many cops does it need to change a light bulb? None, they just beat the room for being black.",0.010120509497428253,0.23611416605741872,0.05463660209079395,0.23611416605741872,punchline
9354,10,,How many babies does it take to paint a wall?,Depends how hard you throw them,How many babies does it take to paint a wall? Depends how hard you throw them,0.19774514019910905,0.04187344226851239,0.14901527875796972,0.19774514019910905,setup
25544,0,,How many babies does it take to paint a wall?,Depends how hard you throw them,How many babies does it take to paint a wall? Depends how hard you throw them,0.19774514019910905,0.04187344226851239,0.14901527875796972,0.19774514019910905,setup
25546,0,,How many babies does it take to paint a wall?,Depends how hard you throw them,How many babies does it take to paint a wall? Depends how hard you throw them,0.19774514019910905,0.04187344226851239,0.14901527875796972,0.19774514019910905,setup
4331,39,,How many babies does it take to paint a house?,It depends on how hard you throw them.,How many babies does it take to paint a house? It depends on how hard you throw them.,0.11257967898072516,0.04187344226851239,0.09289032184569361,0.11257967898072516,setup
14139,4,,How many babies does it take to paint a house?,It depends on how hard you throw them.,How many babies does it take to paint a house? It depends on how hard you throw them.,0.11257967898072516,0.04187344226851239,0.09289032184569361,0.11257967898072516,setup
735,472,,How many apples grow on a tree?,All of them.,How many apples grow on a tree? All of them.,0.07030910322151349,0.0363997148316473,0.07030910322151349,0.07030910322151349,full
15736,3,,How many apples grow on a tree?,All of them.,How many apples grow on a tree? All of them.,0.07030910322151349,0.0363997148316473,0.07030910322151349,0.07030910322151349,full
2252,101,,How many South Americans does it take to change a lightbulb?,A Brazilian.,How many South Americans does it take to change a lightbulb? A Brazilian.,0.061458100190204035,0.005404402550418009,0.017173323831666462,0.061458100190204035,setup
6785,18,,How many South Americans does it take to change a lightbulb?,A Brazilian.,How many South Americans does it take to change a lightbulb? A Brazilian.,0.061458100190204035,0.005404402550418009,0.017173323831666462,0.061458100190204035,setup
276,7828,<clean>,How does an Apple Watch owner know that it's midday?,It's already run out of battery.,How does an Apple Watch owner know that it's midday? It's already run out of battery.,0.0351373826621764,0.04113181819915338,0.037061828733589666,0.04113181819915338,punchline
492,1440,,How does an Apple Watch owner know that it's midday?,It's already run out of battery.,How does an Apple Watch owner know that it's midday? It's already run out of battery.,0.0351373826621764,0.04113181819915338,0.037061828733589666,0.04113181819915338,punchline
15717,3,,How does a woman scare a gynecologist?,By becoming a ventriloquist!,How does a woman scare a gynecologist? By becoming a ventriloquist!,0.03745289533131707,0.0363997148316473,0.03745289533131707,0.03745289533131707,full
20564,1,,How does a woman scare a gynecologist?,By becoming a ventriloquist!,How does a woman scare a gynecologist? By becoming a ventriloquist!,0.03745289533131707,0.0363997148316473,0.03745289533131707,0.03745289533131707,full
17770,2,,How does NASA organize their company parties?,They planet.,How does NASA organize their company parties? They planet.,0.0052218104718334424,0.04166409946960589,0.006609441153041078,0.04166409946960589,punchline
20572,1,,How does NASA organize their company parties?,They planet.,How does NASA organize their company parties? They planet.,0.0052218104718334424,0.04166409946960589,0.006609441153041078,0.04166409946960589,punchline
10394,8,,How does NASA organize a party?,They planet.,How does NASA organize a party? They planet.,0.0466796278264313,0.04166409946960589,0.04917320311011958,0.04917320311011958,full
11039,7,,How does NASA organize a party?,They planet.,How does NASA organize a party? They planet.,0.0466796278264313,0.04166409946960589,0.04917320311011958,0.04917320311011958,full
14129,4,,How does NASA organize a party?,They planet.,How does NASA organize a party? They planet.,0.0466796278264313,0.04166409946960589,0.04917320311011958,0.04917320311011958,full
7275,16,,How does Moses make his tea?,He brews it.,How does Moses make his tea? He brews it.,0.00474627394207132,0.0363997148316473,0.00474627394207132,0.0363997148316473,punchline
12910,5,,How does Moses make his tea?,He brews it.,How does Moses make his tea? He brews it.,0.00474627394207132,0.0363997148316473,0.00474627394207132,0.0363997148316473,punchline
25455,0,,How does Moses make his tea?,He brews it.,How does Moses make his tea? He brews it.,0.00474627394207132,0.0363997148316473,0.00474627394207132,0.0363997148316473,punchline
2004,119,,How does Hitler tie his shoes?,In little knotsies,How does Hitler tie his shoes? In little knotsies,0.057896886954590845,0.28636824935902,0.10763799930205897,0.28636824935902,punchline
5302,28,,How does Hitler tie his shoes?,In little knotsies,How does Hitler tie his shoes? In little knotsies,0.057896886954590845,0.28636824935902,0.10763799930205897,0.28636824935902,punchline
8949,11,,How do you wake up Lady Gaga?,Poke her face.,How do you wake up Lady Gaga? Poke her face.,0.17530861096198408,0.13761801433530652,0.2563520905198436,0.2563520905198436,full
25342,0,,How do you wake up Lady Gaga?,Poke her face.,How do you wake up Lady Gaga? Poke her face.,0.17530861096198408,0.13761801433530652,0.2563520905198436,0.2563520905198436,full
25343,0,,How do you wake up Lady Gaga?,Poke her face.,How do you wake up Lady Gaga? Poke her face.,0.17530861096198408,0.13761801433530652,0.2563520905198436,0.2563520905198436,full
589,772,,How do you turn a seal into a sea lion?,Remove an electron.,How do you turn a seal into a sea lion? Remove an electron.,0.009878707393304875,0.01971762258423773,0.008809586740990435,0.01971762258423773,punchline
5211,29,,How do you turn a seal into a sea lion?,Remove an electron.,How do you turn a seal into a sea lion? Remove an electron.,0.009878707393304875,0.01971762258423773,0.008809586740990435,0.01971762258423773,punchline
5101,30,,How do you turn a duck into a soul singer?,Put it in the microwave until it's Bill Withers.,How do you turn a duck into a soul singer? Put it in the microwave until it's Bill Withers.,0.06037813332313833,0.0363997148316473,0.06037813332313833,0.06037813332313833,full
7271,16,,How do you turn a duck into a soul singer?,Put it in the microwave until it's Bill Withers.,How do you turn a duck into a soul singer? Put it in the microwave until it's Bill Withers.,0.06037813332313833,0.0363997148316473,0.06037813332313833,0.06037813332313833,full
677,574,,How do you think the unthinkable?,With an itheburg.,How do you think the unthinkable? With an itheburg.,0.01756784395544975,0.0363997148316473,0.01756784395544975,0.0363997148316473,punchline
6408,20,,How do you think the unthinkable?,With an itheburg.,How do you think the unthinkable? With an itheburg.,0.01756784395544975,0.0363997148316473,0.01756784395544975,0.0363997148316473,punchline
655,601,,How do you think the unthinkable?,With an itheberg.,How do you think the unthinkable? With an itheberg.,0.01756784395544975,0.0363997148316473,0.01756784395544975,0.0363997148316473,punchline
